timestamp;nodeId;nodeX;nodeY;bssid;ssid;dbm;receivedAt
1583771507741;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:91:af;voip.uni-regensburg.de;-78;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:91:af;eduroam;-78;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:a0:45;voip.uni-regensburg.de;-78;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:2c:68;voip.uni-regensburg.de;-78;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2c:68;@BayernWLAN;-79;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:91:af;5voip.uni-regensburg.de;-79;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:2c:68;eduroam;-79;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:2d:87:8d;wlansetup.uni-regensburg.de;-79;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:91:af;@BayernWLAN;-80;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:52:5f;@BayernWLAN;-82;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:51:d2;eduroam;-83;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:51:d2;5voip.uni-regensburg.de;-83;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:52:5f;voip.uni-regensburg.de;-83;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:31:02:6c;5voip.uni-regensburg.de;-83;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:31:02:6c;eduroam;-83;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:51:d2;voip.uni-regensburg.de;-84;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:52:5f;5voip.uni-regensburg.de;-84;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:31:02:6c;voip.uni-regensburg.de;-84;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:51:d2;@BayernWLAN;-85;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:52:5f;eduroam;-85;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:31:02:6c;@BayernWLAN;-85;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:26:d8;wlansetup.uni-regensburg.de;-85;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:53:0f;5voip.uni-regensburg.de;-87;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:53:0f;@BayernWLAN;-88;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:53:0f;voip.uni-regensburg.de;-88;1583771507592
1583771507741;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:30:be:fb;@BayernWLAN;-92;1583771507592
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2d:63;wlansetup.uni-regensburg.de;-47;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:2d:63;eduroam;-47;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2d:63;@BayernWLAN;-48;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:2d:63;voip.uni-regensburg.de;-48;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:53:0b;5voip.uni-regensburg.de;-52;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:53:0b;voip.uni-regensburg.de;-52;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:53:0b;eduroam;-52;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:53:0b;@BayernWLAN;-53;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:27:b4;wlansetup.uni-regensburg.de;-62;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:30:bf:72;wlansetup.uni-regensburg.de;-65;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:27:b4;voip.uni-regensburg.de;-65;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:30:bf:72;voip.uni-regensburg.de;-66;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:30:bf:b2;wlansetup.uni-regensburg.de;-66;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:30:bf:72;eduroam;-66;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:30:bf:b2;voip.uni-regensburg.de;-66;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:30:bf:b2;@BayernWLAN;-66;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:2b:95;voip.uni-regensburg.de;-66;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:30:bf:f7;@BayernWLAN;-66;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:30:bf:f7;voip.uni-regensburg.de;-66;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:27:b4;@BayernWLAN;-66;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2b:95;wlansetup.uni-regensburg.de;-66;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:27:b4;eduroam;-66;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:30:bf:f7;eduroam;-66;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:30:bf:72;@BayernWLAN;-67;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:25:81;wlansetup.uni-regensburg.de;-67;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2b:95;@BayernWLAN;-67;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:2b:95;eduroam;-67;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:25:5c;eduroam;-67;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:25:5c;wlansetup.uni-regensburg.de;-68;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:25:5c;@BayernWLAN;-69;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:25:5c;voip.uni-regensburg.de;-69;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:30:bd:c8;wlansetup.uni-regensburg.de;-70;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:30:bd:c8;@BayernWLAN;-70;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2b:89;@BayernWLAN;-70;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:30:bd:c8;voip.uni-regensburg.de;-70;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:30:bd:c8;eduroam;-70;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2b:89;wlansetup.uni-regensburg.de;-71;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2c:68;wlansetup.uni-regensburg.de;-72;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2c:68;@BayernWLAN;-72;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:2c:68;voip.uni-regensburg.de;-72;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:2c:92;eduroam;-73;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:31:03:66;voip.uni-regensburg.de;-73;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:2c:68;eduroam;-73;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:2c:92;voip.uni-regensburg.de;-74;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2c:92;wlansetup.uni-regensburg.de;-74;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2c:92;@BayernWLAN;-74;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:31:03:66;5voip.uni-regensburg.de;-74;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:31:03:66;@BayernWLAN;-74;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:25:9f;@BayernWLAN;-74;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:a0:45;voip.uni-regensburg.de;-75;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:31:03:66;eduroam;-75;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:2d:87:8d;wlansetup.uni-regensburg.de;-75;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:25:9f;wlansetup.uni-regensburg.de;-75;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:2d:87:8d;@BayernWLAN;-75;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:91:af;5voip.uni-regensburg.de;-76;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:a0:45;5voip.uni-regensburg.de;-76;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:2b:fa;voip.uni-regensburg.de;-76;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:25:9f;voip.uni-regensburg.de;-76;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:25:9f;eduroam;-76;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:a0:45;eduroam;-77;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:91:af;@BayernWLAN;-77;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:91:af;voip.uni-regensburg.de;-77;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:91:af;eduroam;-77;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:a0:45;@BayernWLAN;-77;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:30:bf:f7;wlansetup.uni-regensburg.de;-78;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:26:d8;@BayernWLAN;-80;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:51:d2;eduroam;-82;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:52:5f;eduroam;-82;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:31:02:6c;eduroam;-82;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:26:d8;wlansetup.uni-regensburg.de;-82;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:51:d2;@BayernWLAN;-83;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:51:d2;voip.uni-regensburg.de;-83;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:52:5f;@BayernWLAN;-83;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:52:5f;voip.uni-regensburg.de;-83;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:31:02:6c;5voip.uni-regensburg.de;-83;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:31:02:6c;@BayernWLAN;-83;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:52:5f;5voip.uni-regensburg.de;-83;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:31:02:6c;voip.uni-regensburg.de;-83;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:53:0f;5voip.uni-regensburg.de;-83;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:51:d2;5voip.uni-regensburg.de;-84;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:53:0f;@BayernWLAN;-84;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2b:8e;wlansetup.uni-regensburg.de;-88;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:2d:dc:c9;5voip.uni-regensburg.de;-90;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:2d:dc:c9;@BayernWLAN;-90;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:2d:dc:c9;voip.uni-regensburg.de;-90;1583771512709
1583771512879;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:2d:dc:c9;eduroam;-91;1583771512709
1583771518036;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2d:63;wlansetup.uni-regensburg.de;-43;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2d:63;@BayernWLAN;-44;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:2d:63;voip.uni-regensburg.de;-44;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:2d:63;eduroam;-44;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:53:0b;5voip.uni-regensburg.de;-45;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:53:0b;eduroam;-45;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:53:0b;@BayernWLAN;-46;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:53:0b;voip.uni-regensburg.de;-46;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:30:bf:72;@BayernWLAN;-63;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:30:bf:72;wlansetup.uni-regensburg.de;-63;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:30:bf:72;voip.uni-regensburg.de;-63;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:25:81;wlansetup.uni-regensburg.de;-63;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:30:bf:72;eduroam;-63;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:25:81;eduroam;-64;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:25:81;@BayernWLAN;-64;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:25:81;voip.uni-regensburg.de;-64;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:25:5c;eduroam;-64;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:25:5c;wlansetup.uni-regensburg.de;-65;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:25:5c;@BayernWLAN;-65;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:30:bf:f7;@BayernWLAN;-66;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:25:5c;voip.uni-regensburg.de;-66;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:30:bf:b2;wlansetup.uni-regensburg.de;-68;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:27:b4;wlansetup.uni-regensburg.de;-68;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:30:bf:b2;voip.uni-regensburg.de;-68;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:30:bf:b2;@BayernWLAN;-68;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2b:89;@BayernWLAN;-68;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:27:b4;eduroam;-68;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:30:bf:f7;wlansetup.uni-regensburg.de;-69;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:2c:92;eduroam;-69;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:30:bd:c8;wlansetup.uni-regensburg.de;-69;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:30:bd:c8;@BayernWLAN;-69;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2b:89;wlansetup.uni-regensburg.de;-69;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:27:b4;@BayernWLAN;-69;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:27:b4;voip.uni-regensburg.de;-69;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:30:bd:c8;voip.uni-regensburg.de;-69;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:30:bd:c8;eduroam;-69;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:2b:89;voip.uni-regensburg.de;-69;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:2c:92;voip.uni-regensburg.de;-70;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2c:92;wlansetup.uni-regensburg.de;-70;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2c:92;@BayernWLAN;-70;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:2b:95;voip.uni-regensburg.de;-70;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:91:af;5voip.uni-regensburg.de;-70;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2b:fa;wlansetup.uni-regensburg.de;-70;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:31:03:66;@BayernWLAN;-70;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2b:95;wlansetup.uni-regensburg.de;-70;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:91:af;@BayernWLAN;-71;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:91:af;voip.uni-regensburg.de;-71;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:91:af;eduroam;-71;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:31:03:66;5voip.uni-regensburg.de;-71;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:31:03:66;voip.uni-regensburg.de;-72;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:31:03:66;eduroam;-72;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2c:68;wlansetup.uni-regensburg.de;-73;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2c:68;@BayernWLAN;-73;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:2c:68;voip.uni-regensburg.de;-73;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:2b:fa;voip.uni-regensburg.de;-73;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2b:fa;@BayernWLAN;-73;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:52:5f;eduroam;-74;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:2c:68;eduroam;-74;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:2b:fa;eduroam;-74;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:52:5f;voip.uni-regensburg.de;-75;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:2d:87:8d;wlansetup.uni-regensburg.de;-75;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:2d:87:8d;@BayernWLAN;-75;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:51:d2;5voip.uni-regensburg.de;-76;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:52:5f;5voip.uni-regensburg.de;-76;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:51:d2;voip.uni-regensburg.de;-77;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:52:5f;@BayernWLAN;-77;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:a0:45;voip.uni-regensburg.de;-77;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:51:d2;eduroam;-78;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:a0:45;eduroam;-78;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:a0:45;@BayernWLAN;-78;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:a0:45;5voip.uni-regensburg.de;-78;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:31:02:6c;@BayernWLAN;-79;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:31:02:6c;5voip.uni-regensburg.de;-80;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:31:02:6c;voip.uni-regensburg.de;-80;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:51:d2;@BayernWLAN;-82;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:31:02:6c;eduroam;-82;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:53:0f;5voip.uni-regensburg.de;-84;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:30:be:fb;eduroam;-87;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:30:be:fb;@BayernWLAN;-88;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:30:be:fb;wlansetup.uni-regensburg.de;-88;1583771517917
1583771518036;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:30:be:fb;voip.uni-regensburg.de;-89;1583771517917
1583771523107;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2d:63;wlansetup.uni-regensburg.de;-49;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2d:63;@BayernWLAN;-49;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:2d:63;voip.uni-regensburg.de;-50;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:2d:63;eduroam;-50;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:30:bf:f7;voip.uni-regensburg.de;-59;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:30:bf:f7;eduroam;-59;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:25:5c;wlansetup.uni-regensburg.de;-60;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:30:bf:f7;@BayernWLAN;-60;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:25:5c;eduroam;-60;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:30:bf:f7;wlansetup.uni-regensburg.de;-61;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:25:5c;@BayernWLAN;-61;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:25:5c;voip.uni-regensburg.de;-61;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:30:bf:72;wlansetup.uni-regensburg.de;-62;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:30:bf:72;@BayernWLAN;-63;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:30:bf:72;voip.uni-regensburg.de;-63;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:25:81;wlansetup.uni-regensburg.de;-63;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:25:81;eduroam;-63;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:53:0b;@BayernWLAN;-63;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:53:0b;5voip.uni-regensburg.de;-63;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:53:0b;eduroam;-63;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:2b:89;eduroam;-63;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:25:81;@BayernWLAN;-64;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:25:81;voip.uni-regensburg.de;-64;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2b:89;wlansetup.uni-regensburg.de;-64;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2b:89;@BayernWLAN;-64;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:53:0b;voip.uni-regensburg.de;-64;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:30:bf:b2;wlansetup.uni-regensburg.de;-65;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:30:bf:72;eduroam;-65;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:30:bf:b2;voip.uni-regensburg.de;-65;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:30:bf:b2;@BayernWLAN;-65;1583771522977
1583771523107;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2c:68;wlansetup.uni-regensburg.de;-65;1583771522977
